alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.65,0.735,0.6,0.6,0.1,0.1,0.02,0.2,10,10.0,1.0,False,4,6,6,3,2.131353134222868,0.9978289963778639,1.3062099422390183,0.3083809458611544,0.16671309287758743,2.1790349556172037,1.244765176032695,2.160710235789028,1.708768544598329,245.0,16.0,153.0,31.0,-1,1,True,True,
0.735,0.65,0.6,0.6,0.1,0.1,0.2,0.02,10,10.0,1.0,False,6,4,3,6,2.131353134222868,0.9978289963778639,1.3062099422390183,0.3083809458611544,0.16671309287758743,1.244765176032695,2.1790349556172037,1.708768544598329,2.160710235789028,16.0,245.0,31.0,153.0,1,-1,True,True,
0.7,0.85,0.6,0.6,0.1,0.1,0.01,0.2,10,10.0,1.0,False,4,6,7,3,2.5305743125317504,1.3941390852731625,1.6982419075659765,0.30410282229281393,0.16422008878299452,2.5062880524645803,1.6085550479787172,2.6160605538933472,2.0887636308065316,490.0,16.0,275.0,32.0,-1,1,True,True,
0.85,0.7,0.6,0.6,0.1,0.1,0.2,0.01,10,10.0,1.0,False,6,4,3,7,2.5305743125317504,1.3941390852731625,1.6982419075659765,0.30410282229281393,0.16422008878299452,1.6085550479787172,2.5062880524645803,2.0887636308065316,2.6160605538933472,16.0,490.0,32.0,275.0,1,-1,True,True,
0.65,0.8,0.6,0.6,0.1,0.1,0.02,0.2,10,10.0,1.0,False,4,6,6,3,2.3005670517578816,1.1155870015834184,1.4087842646543614,0.29319726307094296,0.15788912956931989,2.1790349556172037,1.4003257718127338,2.160710235789028,1.8933491239414637,245.0,16.0,153.0,31.0,-1,1,True,True,
0.8,0.65,0.6,0.6,0.1,0.1,0.2,0.02,10,10.0,1.0,False,6,4,3,6,2.3005670517578816,1.1155870015834184,1.4087842646543614,0.29319726307094296,0.15788912956931989,1.4003257718127338,2.1790349556172037,1.8933491239414637,2.160710235789028,16.0,245.0,31.0,153.0,1,-1,True,True,
0.735,0.85,0.6,0.6,0.1,0.1,0.02,0.2,10,10.0,1.0,False,4,6,7,3,2.597193206335371,1.407070816534633,1.687157133281379,0.280086316746746,0.1503234438746109,2.5389091651540268,1.6085550479787172,2.587222241515349,2.0887636308065316,245.0,16.0,137.0,32.0,-1,1,True,True,
0.85,0.735,0.6,0.6,0.1,0.1,0.2,0.02,10,10.0,1.0,False,6,4,3,7,2.597193206335371,1.407070816534633,1.687157133281379,0.280086316746746,0.1503234438746109,1.6085550479787172,2.5389091651540268,2.0887636308065316,2.587222241515349,16.0,245.0,32.0,137.0,1,-1,True,True,
0.65,0.85,0.6,0.6,0.1,0.1,0.01,0.2,10,10.0,1.0,False,4,6,7,3,2.4370995160041735,1.3039348806932543,1.5838256045041357,0.2798907238108814,0.15021095180557345,2.2901071123078354,1.6085550479787172,2.333229309563939,2.0887636308065316,490.0,16.0,275.0,32.0,-1,1,True,True,
0.85,0.65,0.6,0.6,0.1,0.1,0.2,0.01,10,10.0,1.0,False,6,4,3,7,2.4370995160041735,1.3039348806932543,1.5838256045041357,0.2798907238108814,0.15021095180557345,1.6085550479787172,2.2901071123078354,2.0887636308065316,2.333229309563939,16.0,490.0,32.0,275.0,1,-1,True,True,
0.7,0.85,0.6,0.6,0.1,0.1,0.02,0.2,10,10.0,1.0,False,4,6,7,3,2.5305743125317504,1.3426759897931275,1.6047843580823766,0.2621083682892491,0.14002955116457844,2.3805693922370943,1.6085550479787172,2.3826469447661265,2.0887636308065316,245.0,16.0,137.0,32.0,-1,1,True,True,
