alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.85,0.6,0.8,0.8,0.1,0.1,0.2,0.02,10,10.0,1.0,False,7,3,4,6,2.356480057859565,1.126560005274088,1.6571550180329215,0.5305950127588335,0.30381881249788073,1.4811296023466032,2.0828871076122693,2.4058637270406074,2.17982814448223,13.0,328.0,24.0,161.0,1,-1,True,True,
0.5,0.85,0.8,0.8,0.1,0.1,0.005,0.2,10,10.0,1.0,False,3,7,7,3,2.2076003882882427,1.0082768223402545,1.538798317845182,0.5305214955049276,0.3037708867893849,1.850529438015135,1.4811296023466032,1.9239447550019673,2.421581113785148,1313.0,13.0,551.0,32.0,-1,1,True,True,
0.85,0.5,0.8,0.8,0.1,0.1,0.2,0.005,10,10.0,1.0,False,7,3,3,7,2.2076003882882427,1.0082768223402545,1.538798317845182,0.5305214955049276,0.3037708867893849,1.4811296023466032,1.850529438015135,2.421581113785148,1.9239447550019673,13.0,1313.0,32.0,551.0,1,-1,True,True,
0.5,0.85,0.8,0.8,0.1,0.1,0.01,0.2,10,10.0,1.0,False,3,7,7,3,2.2076003882882427,0.9985669540423734,1.5131289161297121,0.5145619620873387,0.29340849897654375,1.8326479946114869,1.4811296023466032,1.8751867163155262,2.421581113785148,656.0,13.0,275.0,32.0,-1,1,True,True,
0.85,0.5,0.8,0.8,0.1,0.1,0.2,0.01,10,10.0,1.0,False,7,3,3,7,2.2076003882882427,0.9985669540423734,1.5131289161297121,0.5145619620873387,0.29340849897654375,1.4811296023466032,1.8326479946114869,2.421581113785148,1.8751867163155262,13.0,656.0,32.0,275.0,1,-1,True,True,
0.55,0.85,0.8,0.8,0.1,0.1,0.02,0.2,10,10.0,1.0,False,3,7,6,4,2.281532154442409,1.0534697597027904,1.5620117463605832,0.5085419866577927,0.28952120856754104,1.9360788536599576,1.4811296023466032,1.981992732627951,2.4058637270406074,328.0,13.0,161.0,24.0,-1,1,True,True,
0.85,0.55,0.8,0.8,0.1,0.1,0.2,0.02,10,10.0,1.0,False,7,3,4,6,2.281532154442409,1.0534697597027904,1.5620117463605832,0.5085419866577927,0.28952120856754104,1.4811296023466032,1.9360788536599576,2.4058637270406074,1.981992732627951,13.0,328.0,24.0,161.0,1,-1,True,True,
0.65,0.9,0.8,0.8,0.1,0.1,0.005,0.2,10,10.0,1.0,False,3,7,6,4,2.5928373469942754,1.4711633598375786,1.9730586970176418,0.5018953371800632,0.28524282400216494,2.3123219154074417,1.8830846093785107,2.6129826944834393,2.7526561915758636,1313.0,13.0,646.0,24.0,-1,1,True,True,
0.9,0.65,0.8,0.8,0.1,0.1,0.2,0.005,10,10.0,1.0,False,7,3,4,6,2.5928373469942754,1.4711633598375786,1.9730586970176418,0.5018953371800632,0.28524282400216494,1.8830846093785107,2.3123219154074417,2.7526561915758636,2.6129826944834393,13.0,1313.0,24.0,646.0,1,-1,True,True,
0.55,0.8,0.8,0.8,0.1,0.1,0.05,0.2,10,10.0,1.0,False,3,7,5,3,2.1283293085145445,0.8665739742483896,1.364481672474788,0.49790769822639835,0.2826828347534864,1.8512851948836204,1.2849166808163648,1.8063477693942838,2.1666336998777607,131.0,13.0,70.0,29.0,-1,1,True,True,
0.8,0.55,0.8,0.8,0.1,0.1,0.2,0.05,10,10.0,1.0,False,7,3,3,5,2.1283293085145445,0.8665739742483896,1.364481672474788,0.49790769822639835,0.2826828347534864,1.2849166808163648,1.8512851948836204,2.1666336998777607,1.8063477693942838,13.0,131.0,29.0,70.0,1,-1,True,True,
0.5,0.85,0.8,0.8,0.1,0.1,0.02,0.2,10,10.0,1.0,False,3,7,6,4,2.2076003882882427,0.98175380843273,1.4737572107834036,0.49200340235067364,0.2789017491760016,1.8020929995922343,1.4811296023466032,1.814569471216466,2.4058637270406074,328.0,13.0,161.0,24.0,-1,1,True,True,
