alpha1,alpha2,r1,r2,a1,a2,b1,b2,capacity,t_v_base,t_v_slope,continuous_budget,k1_gs,k2_gs,k1_ssd,k2_ssd,gs_utility_gs_model,gs_utility_ssd_model,ssd_utility,utility_gap_abs,utility_gap_pct,gs_mu1_ssd_model,gs_mu2_ssd_model,ssd_mu1,ssd_mu2,gs_budget1_ssd_model,gs_budget2_ssd_model,ssd_budget1,ssd_budget2,gs_order,ssd_order,reversal,valid,invalid_reason
0.6,0.5,0.8,0.8,0.1,0.1,0.02,0.05,10,10.0,1.0,False,6,4,6,4,1.5492963239382853,1.3241279034629403,1.3241279034629403,0.0,0.0,2.17982814448223,1.7244046536184965,2.17982814448223,1.7244046536184965,161.0,98.0,161.0,98.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.02,0.1,10,10.0,1.0,False,6,4,6,3,1.5492963239382853,1.2403341626040068,1.2557462458834265,0.015412083279419786,0.0077358095938226635,2.17982814448223,1.5857985884176204,2.1701174097258202,1.6176346245262945,161.0,49.0,153.0,62.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.02,0.2,10,10.0,1.0,False,6,4,7,2,1.5492963239382853,1.0930070743364118,1.173306788785503,0.08029971444909134,0.04096675889371122,2.17982814448223,1.3685626567707263,2.145617702247989,1.5066359303922743,161.0,24.0,130.0,47.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.02,0.5,10,10.0,1.0,False,6,4,6,1,1.5492963239382853,0.7050793378048565,1.032283613643618,0.32720427583876144,0.17774564153380495,2.17982814448223,0.9285168943105655,2.1463245699746403,1.308035949138233,161.0,9.0,136.0,33.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.05,0.005,10,10.0,1.0,False,6,4,4,6,1.5492963239382853,1.3059714430690117,1.3574550462269541,0.051483603157942426,0.026075983069405586,1.9412632419848266,1.901479992246884,2.0175221461307475,1.9262689552727252,64.0,980.0,98.0,646.0,1,-1,True,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.05,0.01,10,10.0,1.0,False,6,4,4,6,1.5492963239382853,1.2921408764343845,1.3356138132229896,0.04347293678860509,0.021974426418241384,1.9412632419848266,1.8753624728775729,2.0175221461307475,1.8846529925201025,64.0,490.0,98.0,323.0,1,-1,True,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.05,0.02,10,10.0,1.0,False,6,4,4,6,1.5492963239382853,1.2682109338637222,1.2977183317558934,0.02950739789217116,0.014863071986049711,1.9412632419848266,1.831017854797355,2.0175221461307475,1.814569471216466,64.0,245.0,98.0,161.0,1,-1,True,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.05,0.05,10,10.0,1.0,False,6,4,4,4,1.5492963239382853,1.2082207794033843,1.2246786357878288,0.016457856384444414,0.008262878883857534,1.9412632419848266,1.7244046536184965,1.9938543415263217,1.7067807866035742,64.0,98.0,88.0,88.0,1,0,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.05,0.1,10,10.0,1.0,False,6,4,4,3,1.5492963239382853,1.1244270385444508,1.1497211378671874,0.02529409932273663,0.012727361807376098,1.9412632419848266,1.5857985884176204,1.980264397748369,1.5943892823880983,64.0,49.0,83.0,55.0,1,1,False,True,
0.6,0.5,0.8,0.8,0.1,0.1,0.05,0.2,10,10.0,1.0,False,6,4,4,2,1.5492963239382853,0.9770999502768557,1.0621161343518228,0.08501618407496714,0.043424499769679374,1.9412632419848266,1.3685626567707263,1.9652474306279266,1.47181742114142,64.0,24.0,78.0,39.0,1,1,False,True,
